median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
273900.0,-122.08,37.15,23.0,506.0,96.0,264.0,89.0,7.1366,NEAR OCEAN
179000.0,-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,<1H OCEAN
163500.0,-117.94,34.05,34.0,1729.0,324.0,1341.0,324.0,3.7708,<1H OCEAN
116700.0,-117.05,34.01,27.0,5484.0,1205.0,2645.0,1131.0,2.1927,INLAND
110400.0,-122.27,37.84,48.0,1922.0,409.0,1026.0,335.0,1.7969,NEAR BAY
376800.0,-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,NEAR BAY
214500.0,-117.68,33.49,17.0,2232.0,372.0,1072.0,385.0,4.245,<1H OCEAN
381000.0,-118.13,33.76,52.0,2216.0,526.0,940.0,530.0,4.5469,NEAR OCEAN
183300.0,-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,<1H OCEAN
101400.0,-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,INLAND
500001.0,-118.43,34.08,46.0,778.0,90.0,238.0,93.0,15.0001,<1H OCEAN
185100.0,-118.37,34.19,19.0,2890.0,821.0,2203.0,705.0,2.6696,<1H OCEAN
122600.0,-117.08,32.68,19.0,3635.0,1078.0,3127.0,1098.0,1.324,NEAR OCEAN
352500.0,-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,NEAR BAY
87000.0,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,INLAND
189800.0,-118.29,34.16,42.0,413.0,107.0,349.0,107.0,4.3438,<1H OCEAN
127100.0,-118.32,34.02,52.0,2511.0,587.0,1660.0,546.0,2.6098,<1H OCEAN
320800.0,-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,NEAR OCEAN
133800.0,-117.3,33.26,23.0,1678.0,275.0,1227.0,264.0,4.1713,<1H OCEAN
77500.0,-116.97,33.75,22.0,3740.0,965.0,2011.0,824.0,1.3039,INLAND
500001.0,-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,INLAND
61200.0,-115.53,32.73,14.0,1527.0,325.0,1453.0,332.0,1.735,INLAND
118500.0,-121.34,38.67,34.0,1503.0,264.0,731.0,285.0,4.0352,INLAND
500001.0,-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,<1H OCEAN
181800.0,-118.44,34.23,43.0,2257.0,429.0,1418.0,442.0,4.5278,<1H OCEAN
94000.0,-122.35,37.92,36.0,921.0,200.0,585.0,236.0,1.9224,NEAR BAY
110900.0,-119.76,36.83,20.0,3214.0,446.0,1360.0,463.0,5.2595,INLAND
81000.0,-116.89,33.92,10.0,2653.0,621.0,1967.0,598.0,2.6643,INLAND
91200.0,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,INLAND
243800.0,-117.16,32.74,21.0,1882.0,486.0,903.0,482.0,3.06,NEAR OCEAN
323300.0,-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,<1H OCEAN
154600.0,-118.2,33.97,30.0,1911.0,562.0,2055.0,534.0,2.3917,<1H OCEAN
309300.0,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,<1H OCEAN
247200.0,-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,<1H OCEAN
59800.0,-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,INLAND
88300.0,-117.63,34.06,39.0,1210.0,310.0,1294.0,303.0,2.3636,INLAND
122300.0,-121.84,36.61,15.0,2190.0,586.0,1570.0,510.0,1.875,<1H OCEAN
71300.0,-118.37,36.19,10.0,443.0,111.0,48.0,21.0,3.125,INLAND
96000.0,-117.1,34.03,24.0,4144.0,826.0,2127.0,772.0,2.5172,INLAND
135900.0,-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,INLAND
142700.0,-120.87,39.18,25.0,2691.0,598.0,964.0,373.0,3.9196,INLAND
184100.0,-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,NEAR OCEAN
59500.0,-118.97,35.39,38.0,2121.0,433.0,1547.0,441.0,2.774,INLAND
390100.0,-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,<1H OCEAN
301100.0,-121.92,37.33,52.0,2962.0,557.0,1215.0,506.0,4.7768,<1H OCEAN
205400.0,-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037,<1H OCEAN
111400.0,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,<1H OCEAN
466400.0,-117.76,33.54,28.0,2250.0,329.0,826.0,323.0,6.9257,<1H OCEAN
325900.0,-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7.0548,NEAR BAY
262500.0,-120.69,35.25,15.0,4210.0,899.0,1933.0,867.0,2.794,NEAR OCEAN
151600.0,-117.31,34.03,9.0,1199.0,187.0,629.0,207.0,5.7393,INLAND
70600.0,-117.34,34.13,29.0,1494.0,286.0,991.0,280.0,2.125,INLAND
296600.0,-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,<1H OCEAN
239000.0,-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,NEAR BAY
235600.0,-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,NEAR BAY
88800.0,-118.27,33.92,36.0,1465.0,346.0,1147.0,324.0,1.7262,<1H OCEAN
292400.0,-117.76,33.98,3.0,9662.0,1385.0,2497.0,856.0,6.7172,<1H OCEAN
151400.0,-122.07,37.59,15.0,3475.0,686.0,2568.0,653.0,4.6211,NEAR BAY
153100.0,-118.22,34.06,34.0,1083.0,364.0,1132.0,338.0,2.2344,<1H OCEAN
500001.0,-122.12,37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,NEAR BAY
126100.0,-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625,INLAND
80000.0,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY
438500.0,-118.6,34.09,43.0,2228.0,438.0,960.0,395.0,7.6091,<1H OCEAN
194500.0,-122.28,38.32,12.0,4609.0,1005.0,2293.0,960.0,3.4543,NEAR BAY
158800.0,-117.93,33.71,10.0,2775.0,717.0,1581.0,633.0,4.1366,<1H OCEAN
255200.0,-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,<1H OCEAN
450000.0,-118.35,34.07,48.0,890.0,255.0,434.0,232.0,3.6111,<1H OCEAN
272800.0,-117.83,33.66,15.0,2355.0,438.0,747.0,450.0,6.5356,<1H OCEAN
202800.0,-121.23,38.11,48.0,561.0,81.0,240.0,69.0,3.6312,INLAND
236900.0,-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,<1H OCEAN
266000.0,-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,<1H OCEAN
163100.0,-122.04,37.95,33.0,1653.0,334.0,814.0,328.0,3.1406,NEAR BAY
100000.0,-119.78,36.37,41.0,831.0,149.0,443.0,146.0,3.1406,INLAND
121500.0,-118.32,34.03,47.0,1734.0,453.0,1272.0,438.0,3.1731,<1H OCEAN
105500.0,-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,INLAND
166700.0,-118.3,34.1,29.0,3403.0,1367.0,3432.0,1174.0,1.7083,<1H OCEAN
165000.0,-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,INLAND
61700.0,-120.06,36.97,35.0,1859.0,428.0,1208.0,399.0,1.4044,INLAND
358800.0,-122.27,37.9,52.0,1803.0,240.0,572.0,236.0,6.174,NEAR BAY
117500.0,-121.63,39.12,32.0,2574.0,425.0,1099.0,391.0,4.3864,INLAND
121500.0,-121.22,37.81,20.0,1811.0,352.0,1191.0,327.0,4.0125,INLAND
204700.0,-121.88,37.26,13.0,1893.0,487.0,1018.0,464.0,3.8047,<1H OCEAN
110700.0,-117.74,34.05,29.0,2452.0,700.0,3029.0,665.0,2.1354,INLAND
316600.0,-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,<1H OCEAN
97800.0,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,INLAND
182500.0,-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688,<1H OCEAN
137500.0,-117.98,33.86,25.0,1025.0,266.0,726.0,183.0,3.875,<1H OCEAN
175000.0,-118.28,34.06,17.0,2518.0,1196.0,3051.0,1000.0,1.7199,<1H OCEAN
275000.0,-118.28,34.05,44.0,1273.0,474.0,1754.0,460.0,1.6037,<1H OCEAN
102100.0,-117.11,32.75,34.0,2131.0,594.0,1373.0,562.0,2.113,NEAR OCEAN
266700.0,-122.09,37.41,14.0,753.0,193.0,421.0,153.0,4.2463,NEAR BAY
151400.0,-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813,INLAND
52700.0,-121.28,37.94,48.0,1766.0,444.0,1406.0,421.0,1.7039,INLAND
120800.0,-123.16,39.1,31.0,418.0,82.0,327.0,81.0,2.775,<1H OCEAN
112900.0,-117.38,34.13,13.0,2903.0,510.0,1844.0,510.0,3.7198,INLAND
367400.0,-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938,NEAR OCEAN
53000.0,-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,INLAND
202800.0,-117.93,34.06,28.0,3342.0,688.0,2210.0,647.0,3.4596,<1H OCEAN
217000.0,-117.99,33.87,17.0,2334.0,537.0,1662.0,535.0,3.0147,<1H OCEAN
163100.0,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,<1H OCEAN
182100.0,-121.07,39.05,10.0,1813.0,311.0,827.0,287.0,3.6087,INLAND
111800.0,-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,NEAR OCEAN
101800.0,-121.29,38.14,34.0,2770.0,544.0,1409.0,535.0,3.2338,INLAND
191400.0,-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,<1H OCEAN
426800.0,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,NEAR BAY
154500.0,-120.04,39.27,24.0,2237.0,491.0,264.0,95.0,4.1364,INLAND
58700.0,-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2.3967,INLAND
256300.0,-118.46,34.19,35.0,1491.0,295.0,779.0,309.0,6.1142,<1H OCEAN
87000.0,-122.36,37.93,42.0,1796.0,389.0,1107.0,372.0,1.9375,NEAR BAY
71500.0,-123.36,39.4,21.0,1081.0,254.0,715.0,275.0,1.5625,<1H OCEAN
107600.0,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,NEAR BAY
353600.0,-118.48,34.03,32.0,1793.0,476.0,1143.0,448.0,2.8981,<1H OCEAN
156900.0,-121.39,38.61,35.0,2024.0,359.0,786.0,364.0,2.4632,INLAND
149800.0,-120.42,34.96,14.0,2069.0,343.0,1240.0,338.0,4.5066,<1H OCEAN
119400.0,-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65,INLAND
352700.0,-118.37,33.82,36.0,2463.0,447.0,1125.0,424.0,6.0176,<1H OCEAN
140400.0,-122.47,37.85,19.0,1926.0,593.0,881.0,546.0,2.9145,NEAR BAY
53400.0,-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,INLAND
146900.0,-117.96,34.04,34.0,1381.0,265.0,1020.0,268.0,4.025,<1H OCEAN
252400.0,-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,<1H OCEAN
174200.0,-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,NEAR BAY
225800.0,-122.27,37.77,52.0,1731.0,377.0,872.0,363.0,4.1667,NEAR BAY
86200.0,-118.28,33.95,41.0,835.0,208.0,707.0,192.0,1.4103,<1H OCEAN
81300.0,-121.81,39.7,21.0,5051.0,1054.0,2948.0,980.0,1.5863,INLAND
214300.0,-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,NEAR OCEAN
194000.0,-122.01,37.98,29.0,2001.0,373.0,956.0,370.0,4.317,NEAR BAY
141500.0,-120.43,34.86,17.0,1932.0,347.0,874.0,312.0,3.8203,<1H OCEAN
175000.0,-121.48,38.55,52.0,1684.0,309.0,675.0,296.0,4.1467,INLAND
246900.0,-118.12,34.04,35.0,1064.0,203.0,608.0,201.0,4.0938,<1H OCEAN
168800.0,-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,<1H OCEAN
55600.0,-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,INLAND
115600.0,-121.45,39.26,15.0,2319.0,416.0,1047.0,385.0,3.125,INLAND
130800.0,-117.73,34.08,28.0,5173.0,1069.0,3502.0,954.0,3.8438,INLAND
90100.0,-118.28,33.97,40.0,2180.0,642.0,2464.0,631.0,1.5521,<1H OCEAN
296200.0,-118.25,34.23,34.0,2421.0,475.0,1232.0,454.0,4.6852,<1H OCEAN
244700.0,-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,<1H OCEAN
74800.0,-119.01,35.31,19.0,7092.0,1517.0,4101.0,1436.0,2.1006,INLAND
134100.0,-122.32,37.97,33.0,1595.0,292.0,991.0,300.0,4.6937,NEAR BAY
151000.0,-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,NEAR BAY
162800.0,-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,<1H OCEAN
98000.0,-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,INLAND
500001.0,-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,NEAR OCEAN
205600.0,-118.3,34.08,36.0,1276.0,503.0,1502.0,450.0,2.1766,<1H OCEAN
169100.0,-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,INLAND
151700.0,-121.74,36.92,17.0,2648.0,589.0,1193.0,540.0,2.4461,<1H OCEAN
125000.0,-121.92,38.02,16.0,1840.0,355.0,1288.0,338.0,4.2067,INLAND
133900.0,-117.05,32.72,35.0,3669.0,617.0,1694.0,585.0,3.9485,NEAR OCEAN
450000.0,-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,ISLAND
148000.0,-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,INLAND
287100.0,-118.87,34.23,14.0,4242.0,746.0,1858.0,689.0,6.0145,<1H OCEAN
93600.0,-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81,INLAND
500001.0,-118.46,34.01,46.0,1379.0,239.0,688.0,269.0,6.8901,<1H OCEAN
442700.0,-118.0,33.66,25.0,4041.0,903.0,1689.0,784.0,4.2289,NEAR OCEAN
273400.0,-118.3,33.75,48.0,1958.0,386.0,1098.0,380.0,4.625,<1H OCEAN
425000.0,-122.16,37.45,47.0,4234.0,,1808.0,1093.0,4.2297,NEAR BAY
235800.0,-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,<1H OCEAN
250000.0,-122.43,37.76,52.0,1582.0,353.0,868.0,329.0,3.8261,NEAR BAY
500001.0,-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,<1H OCEAN
358700.0,-118.11,34.14,52.0,2401.0,332.0,810.0,308.0,6.0948,<1H OCEAN
234600.0,-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,<1H OCEAN
500001.0,-118.13,34.11,52.0,2568.0,345.0,1102.0,345.0,9.1373,<1H OCEAN
53500.0,-115.22,33.54,18.0,1706.0,397.0,3424.0,283.0,1.625,INLAND
63600.0,-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,INLAND
294300.0,-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,<1H OCEAN
333300.0,-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,NEAR BAY
279400.0,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,<1H OCEAN
153500.0,-118.22,33.94,42.0,1115.0,297.0,1412.0,325.0,3.0903,<1H OCEAN
96300.0,-115.58,32.81,5.0,805.0,143.0,458.0,143.0,4.475,INLAND
131900.0,-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52,<1H OCEAN
91400.0,-117.06,34.87,14.0,3348.0,619.0,1756.0,557.0,3.5987,INLAND
404700.0,-118.78,34.25,13.0,1841.0,237.0,833.0,231.0,7.7785,<1H OCEAN
162500.0,-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,INLAND
288700.0,-117.89,33.9,16.0,1426.0,216.0,652.0,226.0,6.5284,<1H OCEAN
162500.0,-117.33,33.97,8.0,152.0,19.0,1275.0,20.0,1.625,INLAND
55000.0,-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2.0536,INLAND
179200.0,-122.44,38.03,13.0,4284.0,1042.0,2146.0,937.0,4.1289,NEAR BAY
199200.0,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,<1H OCEAN
173300.0,-117.87,34.1,15.0,6409.0,1363.0,3359.0,1267.0,3.875,<1H OCEAN
227400.0,-122.48,37.65,39.0,3348.0,666.0,1817.0,668.0,4.2593,NEAR OCEAN
90300.0,-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,NEAR OCEAN
252300.0,-122.64,38.23,52.0,2156.0,469.0,1070.0,467.0,3.3011,<1H OCEAN
475000.0,-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,<1H OCEAN
146300.0,-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,<1H OCEAN
84200.0,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,NEAR BAY
179800.0,-120.97,37.66,21.0,2760.0,632.0,1260.0,576.0,2.0227,INLAND
232400.0,-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196,<1H OCEAN
500001.0,-118.44,34.09,36.0,3129.0,392.0,862.0,334.0,15.0001,<1H OCEAN
66300.0,-121.82,39.72,42.0,2978.0,694.0,1879.0,679.0,1.5064,INLAND
156500.0,-117.06,32.57,16.0,1269.0,282.0,1609.0,298.0,2.6985,NEAR OCEAN
250000.0,-121.94,37.34,41.0,2151.0,473.0,1092.0,469.0,3.7321,<1H OCEAN
118200.0,-118.33,34.02,45.0,1667.0,399.0,928.0,375.0,1.8783,<1H OCEAN
169300.0,-118.23,33.97,44.0,2748.0,715.0,2962.0,703.0,2.6951,<1H OCEAN
76400.0,-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,INLAND
111300.0,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,<1H OCEAN
154700.0,-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,<1H OCEAN
140800.0,-117.95,34.11,29.0,1986.0,448.0,2013.0,432.0,3.1034,INLAND
153000.0,-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,NEAR OCEAN
143000.0,-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,INLAND
42500.0,-119.0,35.36,39.0,896.0,217.0,805.0,197.0,1.25,INLAND
329300.0,-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,<1H OCEAN
217300.0,-118.15,33.85,36.0,1491.0,259.0,699.0,266.0,4.0781,<1H OCEAN
104200.0,-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,NEAR OCEAN
312500.0,-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,INLAND
228500.0,-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,NEAR OCEAN
205100.0,-121.94,38.36,2.0,4953.0,735.0,1791.0,562.0,5.0346,INLAND
94600.0,-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,NEAR OCEAN
64700.0,-122.23,40.17,21.0,1401.0,331.0,651.0,299.0,2.225,INLAND
132500.0,-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,NEAR BAY
122700.0,-117.11,32.76,28.0,1457.0,397.0,672.0,342.0,1.9799,NEAR OCEAN
194200.0,-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,<1H OCEAN
131800.0,-118.31,33.96,43.0,2149.0,493.0,1316.0,462.0,1.528,<1H OCEAN
193300.0,-122.28,37.99,28.0,3801.0,622.0,1654.0,571.0,4.375,NEAR BAY
215900.0,-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,<1H OCEAN
204200.0,-122.04,37.62,35.0,657.0,118.0,328.0,134.0,3.8125,NEAR BAY
204500.0,-121.29,38.07,21.0,1185.0,207.0,533.0,213.0,3.1917,INLAND
131000.0,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,NEAR OCEAN
416700.0,-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308,NEAR OCEAN
119300.0,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,INLAND
117400.0,-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,<1H OCEAN
500001.0,-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,<1H OCEAN
111900.0,-117.42,34.11,25.0,4261.0,893.0,2319.0,702.0,3.3958,INLAND
351200.0,-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,<1H OCEAN
108300.0,-120.44,34.96,29.0,2374.0,562.0,1617.0,463.0,2.6531,<1H OCEAN
133700.0,-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,<1H OCEAN
162500.0,-118.97,37.64,13.0,1907.0,544.0,575.0,234.0,3.0685,INLAND
335100.0,-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,5.0887,NEAR BAY
133300.0,-119.63,36.7,42.0,1338.0,215.0,617.0,222.0,3.0833,INLAND
179200.0,-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,<1H OCEAN
189100.0,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,NEAR BAY
380100.0,-118.24,34.24,31.0,3812.0,595.0,1645.0,591.0,7.585,<1H OCEAN
191100.0,-122.31,38.0,26.0,3735.0,641.0,1708.0,633.0,4.621,NEAR BAY
91400.0,-118.3,33.99,45.0,1701.0,452.0,1484.0,427.0,1.84,<1H OCEAN
91200.0,-117.33,33.22,21.0,2868.0,602.0,855.0,559.0,2.7846,NEAR OCEAN
136900.0,-120.43,34.96,24.0,1799.0,470.0,1416.0,408.0,2.0673,<1H OCEAN
368500.0,-117.71,33.47,14.0,3894.0,672.0,1490.0,629.0,6.5206,<1H OCEAN
275000.0,-122.41,37.79,52.0,6016.0,2509.0,3436.0,2119.0,2.5166,NEAR BAY
171400.0,-118.34,34.04,42.0,1681.0,360.0,987.0,337.0,2.6,<1H OCEAN
244000.0,-120.22,39.2,22.0,8259.0,1409.0,845.0,353.0,3.3699,INLAND
202100.0,-118.36,34.05,42.0,1372.0,,674.0,271.0,2.8793,<1H OCEAN
226700.0,-118.48,34.28,35.0,1511.0,274.0,873.0,254.0,5.5608,<1H OCEAN
160800.0,-118.07,33.89,17.0,2223.0,544.0,2008.0,512.0,3.0777,<1H OCEAN
256300.0,-118.28,34.17,22.0,2664.0,651.0,1553.0,629.0,3.6354,<1H OCEAN
169200.0,-118.06,33.98,40.0,1723.0,370.0,1221.0,370.0,3.3562,<1H OCEAN
443300.0,-122.25,37.46,33.0,6841.0,950.0,2681.0,980.0,7.1088,NEAR OCEAN
166100.0,-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,<1H OCEAN
144000.0,-121.88,37.44,20.0,1351.0,372.0,1427.0,394.0,4.4712,<1H OCEAN
90500.0,-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,NEAR OCEAN
500001.0,-122.34,37.56,39.0,3562.0,391.0,1139.0,391.0,12.6417,NEAR OCEAN
250500.0,-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,<1H OCEAN
225000.0,-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,<1H OCEAN
259600.0,-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,<1H OCEAN
146100.0,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN
171400.0,-118.12,34.15,22.0,1671.0,480.0,1005.0,443.0,3.0119,<1H OCEAN
382400.0,-116.26,33.65,3.0,7437.0,1222.0,574.0,302.0,10.2948,INLAND
180200.0,-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,<1H OCEAN
194600.0,-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,<1H OCEAN
252000.0,-118.24,34.22,34.0,1722.0,406.0,926.0,371.0,4.1523,<1H OCEAN
191000.0,-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,<1H OCEAN
220800.0,-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,NEAR OCEAN
276200.0,-121.9,37.45,18.0,4900.0,814.0,2984.0,758.0,6.6176,<1H OCEAN
500001.0,-118.17,33.74,36.0,2006.0,453.0,807.0,426.0,3.7838,NEAR OCEAN
66900.0,-119.84,36.8,19.0,3244.0,776.0,1463.0,710.0,2.0469,INLAND
106500.0,-117.25,34.06,18.0,5009.0,1108.0,2948.0,963.0,3.0042,INLAND
452100.0,-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943,<1H OCEAN
225000.0,-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,INLAND
55900.0,-119.55,37.75,30.0,2165.0,536.0,1500.0,414.0,3.5391,INLAND
69000.0,-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,INLAND
129700.0,-118.21,34.02,45.0,792.0,203.0,872.0,188.0,2.6875,<1H OCEAN
193200.0,-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,INLAND
298900.0,-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,NEAR BAY
122900.0,-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,<1H OCEAN
115100.0,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,<1H OCEAN
150000.0,-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,<1H OCEAN
171600.0,-118.1,33.92,35.0,2017.0,383.0,1388.0,386.0,4.0774,<1H OCEAN
500001.0,-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,NEAR OCEAN
204100.0,-117.14,34.05,5.0,2634.0,359.0,1173.0,372.0,6.746,INLAND
186900.0,-122.32,37.93,40.0,1141.0,213.0,434.0,196.0,3.9464,NEAR BAY
97200.0,-120.95,37.09,43.0,1116.0,222.0,801.0,207.0,2.875,INLAND
116800.0,-121.26,38.14,10.0,3371.0,665.0,1823.0,654.0,3.5333,INLAND
278600.0,-122.45,37.77,52.0,2602.0,,1330.0,647.0,3.5435,NEAR BAY
213300.0,-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261,<1H OCEAN
206900.0,-122.12,37.12,51.0,2419.0,485.0,1078.0,435.0,2.7933,NEAR OCEAN
500001.0,-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436,NEAR OCEAN
210500.0,-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,<1H OCEAN
70500.0,-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,INLAND
161400.0,-117.59,34.03,16.0,3443.0,562.0,2130.0,564.0,5.0769,INLAND
134600.0,-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,<1H OCEAN
108500.0,-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,<1H OCEAN
84200.0,-122.37,37.93,37.0,709.0,190.0,644.0,174.0,0.8641,NEAR BAY
