median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
103500.0,-121.49,38.56,52.0,1844.0,392.0,667.0,353.0,3.0033,INLAND
184900.0,-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,NEAR BAY
140600.0,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,NEAR BAY
180600.0,-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3.5977,<1H OCEAN
148800.0,-117.14,33.81,13.0,4496.0,756.0,2044.0,695.0,3.2778,INLAND
75000.0,-120.85,37.77,35.0,404.0,96.0,261.0,100.0,2.4583,INLAND
363100.0,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,<1H OCEAN
59100.0,-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND
115100.0,-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,INLAND
265500.0,-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,<1H OCEAN
231600.0,-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602,<1H OCEAN
428600.0,-119.0,34.08,17.0,1822.0,438.0,578.0,291.0,5.4346,NEAR OCEAN
451400.0,-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN
91700.0,-117.32,33.22,16.0,1057.0,232.0,316.0,221.0,2.7417,NEAR OCEAN
109500.0,-121.38,38.65,34.0,825.0,173.0,355.0,130.0,3.1858,INLAND
171400.0,-117.15,32.75,27.0,3166.0,867.0,1332.0,817.0,2.6742,NEAR OCEAN
275700.0,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,NEAR OCEAN
180700.0,-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,NEAR BAY
193900.0,-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734,<1H OCEAN
207400.0,-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,INLAND
282100.0,-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,<1H OCEAN
269400.0,-122.24,38.01,11.0,3751.0,565.0,1949.0,555.0,5.7862,NEAR BAY
88300.0,-122.34,37.93,32.0,2389.0,652.0,1672.0,584.0,1.4423,NEAR BAY
121400.0,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,NEAR BAY
89000.0,-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,INLAND
358800.0,-117.59,33.43,14.0,3223.0,484.0,1230.0,488.0,6.5964,NEAR OCEAN
159200.0,-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,NEAR BAY
100000.0,-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,<1H OCEAN
171300.0,-118.22,33.97,47.0,1688.0,386.0,1663.0,381.0,4.0609,<1H OCEAN
229800.0,-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,<1H OCEAN
277500.0,-117.8,33.92,16.0,5819.0,986.0,2306.0,914.0,4.6315,<1H OCEAN
242000.0,-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107,NEAR BAY
61600.0,-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,INLAND
65000.0,-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,INLAND
86400.0,-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,NEAR BAY
58200.0,-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,INLAND
93400.0,-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,<1H OCEAN
102500.0,-120.92,40.02,35.0,383.0,92.0,202.0,72.0,2.6458,INLAND
195600.0,-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,INLAND
207100.0,-122.38,37.71,47.0,1088.0,190.0,558.0,166.0,4.2708,NEAR BAY
277300.0,-120.5,35.03,10.0,10463.0,1756.0,4660.0,1715.0,3.5682,<1H OCEAN
303100.0,-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929,NEAR OCEAN
165000.0,-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,INLAND
268800.0,-117.09,32.98,23.0,1125.0,273.0,687.0,308.0,2.3182,<1H OCEAN
173700.0,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286,<1H OCEAN
145800.0,-117.08,32.64,43.0,1005.0,230.0,548.0,252.0,1.8672,NEAR OCEAN
180000.0,-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,NEAR BAY
345000.0,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,NEAR BAY
253900.0,-122.41,37.75,52.0,1919.0,404.0,1483.0,421.0,3.4063,NEAR BAY
208700.0,-118.14,34.09,20.0,3447.0,1007.0,2622.0,934.0,2.918,<1H OCEAN
59200.0,-120.96,41.12,29.0,779.0,136.0,364.0,123.0,2.5,INLAND
156000.0,-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133,<1H OCEAN
158300.0,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,NEAR BAY
500001.0,-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6.3997,<1H OCEAN
161000.0,-117.6,33.86,23.0,2949.0,473.0,1671.0,477.0,5.195,INLAND
173100.0,-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,<1H OCEAN
94400.0,-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,INLAND
166700.0,-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,4.983,NEAR BAY
152500.0,-117.72,34.09,33.0,4979.0,934.0,2575.0,874.0,3.7958,INLAND
157300.0,-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205,NEAR OCEAN
88300.0,-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,INLAND
275000.0,-117.25,32.8,35.0,2281.0,506.0,1005.0,496.0,4.2296,NEAR OCEAN
67500.0,-120.96,37.64,36.0,60.0,12.0,51.0,14.0,3.625,INLAND
85300.0,-122.28,37.82,52.0,1489.0,335.0,728.0,244.0,0.8172,NEAR BAY
71300.0,-117.18,34.3,33.0,399.0,87.0,71.0,27.0,1.875,INLAND
72400.0,-120.49,37.31,45.0,1834.0,421.0,1405.0,407.0,2.0521,INLAND
154500.0,-118.18,33.97,26.0,6895.0,1877.0,8551.0,1808.0,2.3175,<1H OCEAN
240900.0,-116.91,32.75,5.0,8710.0,1614.0,4372.0,1527.0,4.7813,<1H OCEAN
127900.0,-117.33,33.23,15.0,1905.0,416.0,1258.0,388.0,3.33,NEAR OCEAN
51100.0,-119.35,36.2,29.0,1938.0,404.0,1487.0,414.0,1.7462,INLAND
285000.0,-118.23,34.21,50.0,309.0,47.0,121.0,45.0,6.213,<1H OCEAN
63300.0,-123.08,41.26,34.0,2773.0,679.0,1066.0,424.0,1.6757,INLAND
109300.0,-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878,INLAND
209300.0,-122.32,38.33,17.0,851.0,118.0,370.0,123.0,5.0877,NEAR BAY
154300.0,-118.15,34.02,42.0,2729.0,725.0,3004.0,722.0,2.3438,<1H OCEAN
74100.0,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,NEAR OCEAN
217300.0,-122.39,37.73,43.0,4864.0,972.0,3134.0,959.0,4.3393,NEAR BAY
98500.0,-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,<1H OCEAN
362200.0,-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,<1H OCEAN
375000.0,-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,<1H OCEAN
219900.0,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN
147500.0,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,INLAND
55000.0,-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,<1H OCEAN
145000.0,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,<1H OCEAN
168000.0,-117.93,33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472,<1H OCEAN
183100.0,-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553,<1H OCEAN
259300.0,-118.92,34.18,17.0,2400.0,352.0,1067.0,323.0,6.3522,<1H OCEAN
146400.0,-121.34,38.04,16.0,3295.0,565.0,2279.0,576.0,3.6083,INLAND
116200.0,-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,INLAND
223200.0,-118.01,33.79,30.0,2460.0,403.0,1277.0,395.0,5.4372,<1H OCEAN
84300.0,-120.76,37.65,25.0,3214.0,682.0,2319.0,640.0,2.0385,INLAND
141600.0,-122.33,37.94,43.0,1876.0,389.0,807.0,377.0,3.1571,NEAR BAY
341400.0,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,<1H OCEAN
500001.0,-117.26,32.85,30.0,3652.0,499.0,978.0,462.0,8.2374,NEAR OCEAN
408300.0,-118.02,33.65,38.0,2548.0,646.0,755.0,399.0,2.8352,NEAR OCEAN
363700.0,-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,NEAR OCEAN
164500.0,-121.36,38.63,30.0,2619.0,370.0,940.0,359.0,4.7283,INLAND
91400.0,-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,INLAND
267600.0,-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,<1H OCEAN
500001.0,-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,NEAR BAY
272400.0,-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,NEAR BAY
234500.0,-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,<1H OCEAN
91200.0,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,INLAND
118800.0,-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,INLAND
243800.0,-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,<1H OCEAN
212100.0,-118.52,34.19,37.0,1892.0,347.0,1039.0,343.0,4.8295,<1H OCEAN
500001.0,-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308,<1H OCEAN
175000.0,-122.09,37.67,48.0,1252.0,305.0,673.0,308.0,2.3357,NEAR BAY
94700.0,-120.55,38.31,18.0,1411.0,312.0,592.0,230.0,1.625,INLAND
500001.0,-118.42,34.06,44.0,533.0,90.0,291.0,97.0,10.8045,<1H OCEAN
344100.0,-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,<1H OCEAN
500001.0,-118.38,34.06,50.0,1509.0,291.0,690.0,259.0,6.2344,<1H OCEAN
350000.0,-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411,NEAR BAY
111800.0,-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332,INLAND
184400.0,-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,<1H OCEAN
192200.0,-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,NEAR OCEAN
226900.0,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,<1H OCEAN
140300.0,-122.73,38.44,20.0,2919.0,508.0,1711.0,500.0,3.875,<1H OCEAN
86900.0,-117.1,32.71,29.0,3422.0,713.0,2775.0,644.0,1.7075,NEAR OCEAN
320700.0,-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544,<1H OCEAN
156800.0,-120.99,39.2,15.0,2993.0,562.0,1296.0,518.0,3.3009,INLAND
287500.0,-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,NEAR BAY
195500.0,-121.04,37.69,5.0,9601.0,1639.0,4449.0,1575.0,4.5332,INLAND
339300.0,-117.97,33.65,26.0,2379.0,336.0,988.0,346.0,5.3674,<1H OCEAN
58000.0,-119.21,36.38,18.0,2158.0,413.0,1461.0,395.0,2.0216,INLAND
173300.0,-118.06,33.91,36.0,1360.0,271.0,909.0,275.0,4.6731,<1H OCEAN
500001.0,-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,<1H OCEAN
177500.0,-122.25,37.08,20.0,1201.0,282.0,601.0,234.0,2.5556,NEAR OCEAN
88500.0,-120.48,37.3,49.0,2919.0,719.0,1956.0,679.0,1.5427,INLAND
120700.0,-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,INLAND
94300.0,-118.24,33.91,37.0,1607.0,377.0,1526.0,375.0,1.7158,<1H OCEAN
192200.0,-118.26,33.83,28.0,4112.0,861.0,3211.0,841.0,4.4539,<1H OCEAN
444500.0,-118.14,34.11,52.0,3367.0,545.0,1427.0,535.0,5.2292,<1H OCEAN
500001.0,-122.12,37.37,18.0,1617.0,231.0,555.0,222.0,8.9021,NEAR BAY
199600.0,-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,<1H OCEAN
184600.0,-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,NEAR BAY
222800.0,-118.58,34.19,27.0,4286.0,1071.0,2863.0,1033.0,3.3125,<1H OCEAN
215000.0,-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,<1H OCEAN
228600.0,-121.59,37.02,14.0,6355.0,1279.0,3704.0,1224.0,4.4233,INLAND
79200.0,-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,INLAND
72000.0,-119.38,36.55,31.0,2342.0,439.0,1411.0,465.0,3.017,INLAND
191900.0,-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,INLAND
89600.0,-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,INLAND
92800.0,-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,INLAND
199200.0,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,<1H OCEAN
500001.0,-118.02,34.17,32.0,3868.0,548.0,1558.0,528.0,9.4667,INLAND
138700.0,-117.5,33.98,21.0,2394.0,416.0,1291.0,381.0,4.2099,INLAND
87500.0,-119.95,38.95,22.0,1058.0,352.0,851.0,269.0,2.02,INLAND
148600.0,-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472,NEAR BAY
399400.0,-118.84,34.16,18.0,6075.0,1056.0,2571.0,1018.0,5.22,<1H OCEAN
341800.0,-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214,NEAR OCEAN
219300.0,-121.22,38.43,20.0,2054.0,339.0,934.0,336.0,4.5368,INLAND
118800.0,-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,INLAND
262100.0,-117.98,34.01,27.0,2643.0,418.0,1344.0,381.0,5.7057,<1H OCEAN
290800.0,-122.53,37.96,35.0,908.0,194.0,413.0,197.0,3.9917,NEAR BAY
88400.0,-117.35,34.11,34.0,2104.0,388.0,1578.0,365.0,3.0833,INLAND
196900.0,-118.77,34.26,26.0,3038.0,468.0,1825.0,468.0,5.6385,<1H OCEAN
73800.0,-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,INLAND
69600.0,-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067,INLAND
355300.0,-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,<1H OCEAN
500001.0,-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,<1H OCEAN
214500.0,-117.68,33.49,17.0,2232.0,372.0,1072.0,385.0,4.245,<1H OCEAN
99000.0,-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,3.3153,INLAND
111700.0,-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,3.0125,INLAND
187800.0,-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,5.228,<1H OCEAN
257200.0,-121.81,37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328,<1H OCEAN
481500.0,-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,<1H OCEAN
128900.0,-121.84,36.61,26.0,2902.0,761.0,2258.0,719.0,2.5663,<1H OCEAN
269200.0,-118.4,34.17,24.0,4443.0,1283.0,2421.0,1180.0,2.2652,<1H OCEAN
335000.0,-119.59,34.39,35.0,622.0,170.0,278.0,139.0,3.6969,<1H OCEAN
93200.0,-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,NEAR OCEAN
216700.0,-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672,NEAR OCEAN
172400.0,-119.17,34.18,38.0,3221.0,783.0,2792.0,736.0,2.9118,NEAR OCEAN
290000.0,-122.33,37.57,27.0,3085.0,876.0,1453.0,896.0,3.4333,NEAR OCEAN
139300.0,-122.13,38.01,51.0,1262.0,309.0,608.0,298.0,2.1974,NEAR BAY
155000.0,-121.26,38.09,35.0,930.0,186.0,525.0,201.0,2.0625,INLAND
204600.0,-118.1,34.08,24.0,4510.0,1296.0,3985.0,1240.0,2.6884,<1H OCEAN
353600.0,-118.48,34.03,32.0,1793.0,476.0,1143.0,448.0,2.8981,<1H OCEAN
143800.0,-118.14,33.96,38.0,590.0,139.0,620.0,132.0,2.1731,<1H OCEAN
237500.0,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,<1H OCEAN
178800.0,-118.1,34.06,31.0,2852.0,740.0,3100.0,725.0,2.9524,<1H OCEAN
384400.0,-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5.5922,<1H OCEAN
216600.0,-121.51,38.53,36.0,2603.0,408.0,966.0,419.0,5.3135,INLAND
210200.0,-122.27,37.87,52.0,3084.0,698.0,1424.0,694.0,2.7372,NEAR BAY
264200.0,-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907,INLAND
89600.0,-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,INLAND
203500.0,-118.22,33.86,16.0,8732.0,1489.0,3944.0,1493.0,5.1948,<1H OCEAN
196500.0,-118.28,34.09,52.0,2273.0,663.0,1480.0,597.0,2.3333,<1H OCEAN
367300.0,-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,NEAR OCEAN
73300.0,-116.39,34.15,15.0,5583.0,1149.0,2709.0,964.0,1.9779,INLAND
73400.0,-122.08,37.87,26.0,2405.0,564.0,680.0,531.0,2.4896,NEAR BAY
91200.0,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,INLAND
292900.0,-118.11,34.1,49.0,2812.0,478.0,1329.0,490.0,5.2503,<1H OCEAN
500001.0,-122.06,37.3,11.0,5488.0,706.0,1947.0,641.0,10.7326,<1H OCEAN
98200.0,-118.18,34.06,33.0,278.0,71.0,266.0,56.0,0.8941,<1H OCEAN
137000.0,-117.82,33.73,23.0,2542.0,772.0,1720.0,675.0,3.8703,<1H OCEAN
196400.0,-122.02,37.11,36.0,2066.0,401.0,942.0,344.0,5.2417,NEAR OCEAN
105400.0,-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,INLAND
170800.0,-117.07,32.79,36.0,3583.0,642.0,1711.0,602.0,3.9745,NEAR OCEAN
150000.0,-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,INLAND
212900.0,-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,<1H OCEAN
500001.0,-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193,<1H OCEAN
253800.0,-118.14,34.06,37.0,1339.0,258.0,706.0,238.0,4.7569,<1H OCEAN
170700.0,-117.97,33.85,45.0,818.0,147.0,546.0,152.0,5.1057,<1H OCEAN
315900.0,-118.54,34.17,11.0,1080.0,174.0,386.0,160.0,6.1274,<1H OCEAN
362500.0,-122.56,37.9,24.0,221.0,41.0,75.0,38.0,5.1292,NEAR BAY
67500.0,-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,NEAR OCEAN
134400.0,-117.93,34.12,36.0,294.0,67.0,266.0,80.0,3.5385,INLAND
86400.0,-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,NEAR OCEAN
286600.0,-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042,<1H OCEAN
166900.0,-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4.0114,NEAR BAY
152900.0,-121.63,36.71,19.0,5015.0,1013.0,3251.0,940.0,3.9818,<1H OCEAN
179400.0,-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,<1H OCEAN
168900.0,-121.66,36.69,6.0,10613.0,2485.0,7249.0,2375.0,3.7912,<1H OCEAN
230300.0,-118.6,34.23,19.0,8866.0,2355.0,5005.0,2194.0,3.2564,<1H OCEAN
148800.0,-118.18,34.01,39.0,322.0,82.0,319.0,90.0,2.6364,<1H OCEAN
255500.0,-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,<1H OCEAN
76900.0,-117.32,34.07,52.0,1226.0,269.0,693.0,272.0,1.9963,INLAND
72400.0,-119.28,36.35,7.0,3598.0,701.0,2080.0,678.0,3.1111,INLAND
55500.0,-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,0.78,INLAND
196000.0,-121.21,38.65,14.0,3443.0,510.0,1413.0,505.0,5.6529,INLAND
500001.0,-118.43,33.96,20.0,1901.0,270.0,704.0,254.0,8.7819,<1H OCEAN
92300.0,-118.28,33.98,45.0,1720.0,416.0,1382.0,365.0,0.9337,<1H OCEAN
58400.0,-120.98,37.6,36.0,1437.0,,1073.0,320.0,2.1779,INLAND
95500.0,-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,<1H OCEAN
161000.0,-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,INLAND
156900.0,-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,2.1157,NEAR OCEAN
166700.0,-117.91,34.14,42.0,2225.0,485.0,1544.0,464.0,2.2442,INLAND
97300.0,-121.59,39.77,24.0,1535.0,276.0,664.0,273.0,2.3068,INLAND
95600.0,-117.35,34.44,9.0,11810.0,2181.0,6716.0,2081.0,3.1821,INLAND
66800.0,-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,INLAND
500001.0,-122.45,37.81,52.0,1375.0,322.0,287.0,184.0,3.9028,NEAR BAY
137200.0,-117.1,32.72,5.0,1615.0,387.0,1094.0,394.0,2.2024,NEAR OCEAN
176400.0,-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,<1H OCEAN
500001.0,-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,<1H OCEAN
376600.0,-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351,NEAR OCEAN
86300.0,-117.11,32.69,37.0,2395.0,627.0,2489.0,599.0,1.5933,NEAR OCEAN
63200.0,-122.65,38.96,27.0,2143.0,580.0,898.0,367.0,1.6769,INLAND
156700.0,-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,5.0839,INLAND
57500.0,-114.98,33.07,18.0,1183.0,363.0,374.0,127.0,3.1607,INLAND
500001.0,-118.54,34.05,33.0,6778.0,1092.0,2540.0,1052.0,8.565,<1H OCEAN
61200.0,-121.58,39.12,26.0,2796.0,629.0,2017.0,632.0,1.8355,INLAND
95300.0,-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,INLAND
130400.0,-121.17,37.97,28.0,1374.0,248.0,769.0,229.0,3.6389,INLAND
55600.0,-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,INLAND
361900.0,-122.24,37.48,40.0,4459.0,1027.0,2080.0,982.0,3.5322,NEAR OCEAN
187500.0,-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,INLAND
342600.0,-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,<1H OCEAN
239400.0,-118.94,34.18,24.0,3689.0,585.0,1898.0,581.0,5.9224,<1H OCEAN
267400.0,-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192,NEAR OCEAN
500001.0,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY
500001.0,-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,<1H OCEAN
130000.0,-118.18,33.79,27.0,1580.0,510.0,1896.0,448.0,2.0186,NEAR OCEAN
90000.0,-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,INLAND
339700.0,-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,<1H OCEAN
153200.0,-117.2,34.04,23.0,1762.0,267.0,1132.0,279.0,5.9915,INLAND
179100.0,-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,3.0833,<1H OCEAN
160200.0,-122.69,38.34,16.0,1683.0,341.0,880.0,327.0,3.2857,<1H OCEAN
190400.0,-122.04,37.53,34.0,2316.0,478.0,1524.0,467.0,3.7364,NEAR BAY
237900.0,-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,<1H OCEAN
111400.0,-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,INLAND
112500.0,-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN
56800.0,-121.28,37.94,44.0,1406.0,357.0,1489.0,386.0,1.4688,INLAND
157000.0,-118.36,34.04,45.0,1767.0,417.0,1052.0,379.0,3.5161,<1H OCEAN
113200.0,-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,INLAND
62900.0,-117.27,34.11,44.0,567.0,134.0,565.0,150.0,1.8281,INLAND
184100.0,-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,NEAR OCEAN
246400.0,-122.42,37.73,50.0,3426.0,769.0,2261.0,671.0,2.888,NEAR BAY
189900.0,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,<1H OCEAN
238600.0,-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639,NEAR BAY
53000.0,-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,INLAND
84500.0,-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,INLAND
185300.0,-117.13,32.74,52.0,1512.0,321.0,651.0,321.0,3.6852,NEAR OCEAN
371900.0,-122.54,37.98,52.0,1758.0,316.0,607.0,264.0,5.5083,NEAR BAY
86900.0,-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,<1H OCEAN
143000.0,-121.3,38.67,20.0,1234.0,208.0,649.0,211.0,4.8523,INLAND
147900.0,-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571,<1H OCEAN
112700.0,-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,INLAND
156100.0,-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648,NEAR OCEAN
44000.0,-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,INLAND
113900.0,-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,NEAR BAY
170000.0,-117.88,33.72,36.0,1910.0,352.0,1593.0,329.0,3.89,<1H OCEAN
83200.0,-115.6,32.87,3.0,1629.0,317.0,1005.0,312.0,4.1293,INLAND
175000.0,-118.35,34.08,52.0,2877.0,721.0,1186.0,704.0,3.2645,<1H OCEAN
199000.0,-121.88,37.36,42.0,2087.0,402.0,1342.0,423.0,4.2149,<1H OCEAN
170700.0,-118.07,33.97,36.0,1887.0,370.0,1006.0,329.0,3.1554,<1H OCEAN
208300.0,-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,<1H OCEAN
174400.0,-116.91,32.83,16.0,5203.0,,2515.0,862.0,4.105,<1H OCEAN
165400.0,-122.08,37.65,35.0,1813.0,393.0,1093.0,374.0,3.6818,NEAR BAY
